ID DEPARTAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,4,3.885,1.597,37.56,domingo,2020 Apr 12 07:00:00 PM,4.25
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,4,10.384,5.856,96.9,viernes,2020 Apr 17 06:30:00 PM,4.42
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2020,4,3.156,1.054,25.73,martes,2020 Apr 14 07:00:00 PM,5.07
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2020,4,9.095,3.814,58.4,sábado,2020 Apr 11 09:00:00 PM,7.28
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2020,4,2.489,425.0,27.34,miércoles,2020 Apr 01 08:00:00 PM,3.5
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,4,5.447,1.571,42.21,viernes,2020 Apr 17 07:15:00 PM,5.06
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,4,5.83,3.283,34.48,sábado,2020 Apr 18 06:45:00 PM,6.38
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2020,4,20.086,6.495,159.46,sábado,2020 Apr 11 07:00:00 PM,4.47
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,4,5.811,3.451,46.13,jueves,2020 Apr 16 07:15:00 PM,5.04
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,4,9.753,3.284,77.38,miércoles,2020 Apr 08 07:45:00 PM,5.11
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2020,4,401.367,179.263,954.8,jueves,2020 Apr 30 09:15:00 PM,18.22
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2020,4,212.215,91.815,470.27,lunes,2020 Apr 27 10:00:00 PM,19.06
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2020,4,543.46,213.836,,sábado,2020 Apr 04 07:15:00 PM,23.59
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2020,4,56.596,22.456,134.18,miércoles,2020 Apr 22 07:30:00 PM,23.47
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2020,4,137.435,60.116,302.02,viernes,2020 Apr 03 07:00:00 PM,23.55
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2020,4,188.972,86.448,402.86,lunes,2020 Apr 20 07:30:00 PM,22.35
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,4,77.252,29.13,216.13,miércoles,2020 Apr 22 07:30:00 PM,16.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,4,12.637,5.003,73.6,martes,2020 Apr 14 06:45:00 PM,7.56
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,4,9.75,2.342,64.0,sábado,2020 Apr 11 08:15:00 PM,6.02
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2020,4,6.144,1.567,48.0,lunes,2020 Apr 20 07:00:00 PM,5.03
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2020,4,35.046,17.76,163.94,lunes,2020 Apr 20 07:30:00 PM,10.49
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2020,4,7.109,2.671,76.0,martes,2020 Apr 14 07:00:00 PM,4.53
27,CHOCÓ,27495,NUQUÍ,27495001,ARUSÍ (NUQUÍ - CHOCO),2020,4,10.079,3.967,51.2,miércoles,2020 Apr 22 07:00:00 PM,8.02
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2020,4,3.676,1.17,11.3,lunes,2020 Apr 13 03:30:00 PM,18.18
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2020,4,222.28,71.008,464.64,martes,2020 Apr 28 07:15:00 PM,24.0
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2020,4,3.386,733.0,52.22,sábado,2020 Apr 11 07:45:00 PM,2.38
27,CHOCÓ,27745,SIPÍ,27745000,SIPÍ (SIPÍ - CHOCO),2020,4,11.009,3.069,74.8,jueves,2020 Apr 30 07:15:00 PM,5.51
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2020,4,15.223,6.318,74.24,sábado,2020 Apr 18 07:15:00 PM,8.15
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2020,4,8.868,3.169,66.62,lunes,2020 Apr 13 07:45:00 PM,5.21
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2020,4,255.627,92.448,770.88,sábado,2020 Apr 25 08:30:00 PM,16.07
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2020,4,36.593,12.68,159.63,sábado,2020 Apr 25 06:45:00 PM,10.18
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2020,4,,504.667,,jueves,2020 Apr 16 02:30:00 PM,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,4,76.385,26.715,192.72,jueves,2020 Apr 16 06:30:00 PM,18.42
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,4,27.348,11.383,243.12,jueves,2020 Apr 16 07:15:00 PM,5.18
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,4,81.023,28.009,169.6,miércoles,2020 Apr 08 07:00:00 PM,23.04
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,4,127.291,51.428,261.36,jueves,2020 Apr 30 07:00:00 PM,23.38
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,4,19.032,10.726,110.4,jueves,2020 Apr 30 09:00:00 PM,7.06
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2020,4,4.411,3.293,22.21,miércoles,2020 Apr 08 07:45:00 PM,7.45
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2020,4,16.41,3.622,104.0,martes,2020 Apr 14 07:30:00 PM,7.09
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,4,9.766,2.117,68.7,miércoles,2020 Apr 08 07:00:00 PM,6.13
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2020,4,6.428,2.565,34.04,martes,2020 Apr 07 12:30:00 AM,7.54
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,4,3.932,2.249,38.5,lunes,2020 Apr 20 05:45:00 PM,5.47
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2020,4,4.908,1.168,30.85,domingo,2020 Apr 05 07:00:00 PM,6.33
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2020,4,4.257,853.0,22.68,lunes,2020 Apr 13 07:00:00 PM,7.1
52,NARIÑO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,4,6.747,2.047,45.65,miércoles,2020 Apr 08 07:15:00 PM,5.54
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,4,7.703,1.303,57.6,miércoles,2020 Apr 08 07:15:00 PM,6.06
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2020,4,18.75,10.714,92.0,domingo,2020 Apr 19 07:45:00 PM,8.44
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,4,2.976,1.064,17.95,viernes,2020 Apr 03 07:00:00 PM,6.59
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2020,4,32.742,27.695,147.2,lunes,2020 Apr 27 06:45:00 PM,10.12
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2020,4,3.919,5.273,25.92,sábado,2020 Apr 18 07:30:00 PM,5.53
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696017,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),2020,4,8.035,4.377,38.2,jueves,2020 Apr 30 07:15:00 PM,8.41
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,4,2.734,1.311,22.4,domingo,2020 Apr 26 08:45:00 PM,5.08
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,4,833.519,267.292,,martes,2020 Apr 14 03:30:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,4,42.249,12.924,287.94,jueves,2020 Apr 30 06:15:00 PM,6.28
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,4,5.113,3.96,35.58,sábado,2020 Apr 18 06:15:00 PM,5.57
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,4,21.995,7.588,90.64,jueves,2020 Apr 16 06:45:00 PM,12.17
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2020,4,,348.708,,martes,2020 Apr 14 11:45:00 PM,23.59
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,4,21.427,6.856,122.58,jueves,2020 Apr 16 12:30:00 AM,7.57
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,4,236.561,102.642,550.0,lunes,2020 Apr 27 01:15:00 PM,20.29
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,4,320.306,163.912,662.82,lunes,2020 Apr 27 06:45:00 PM,23.51
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,4,24.497,13.891,125.14,lunes,2020 Apr 27 07:45:00 PM,8.24
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,4,,712.643,,lunes,2020 Apr 27 09:45:00 PM,23.59
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,4,132.805,69.588,317.33,lunes,2020 Apr 27 07:45:00 PM,19.59
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,3,,,,jueves,2020 Mar 12 03:15:00 PM,24.0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,3,106.517,37.768,222.29,jueves,2020 Mar 12 07:30:00 PM,24.0
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2020,3,24.212,9.387,92.79,martes,2020 Mar 03 07:15:00 PM,10.15
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,3,6.09,1.714,82.4,jueves,2020 Mar 12 12:15:00 AM,4.57
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2020,3,4.553,629.0,61.34,jueves,2020 Mar 05 09:45:00 PM,5.07
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,3,58.679,20.082,327.01,jueves,2020 Mar 05 07:00:00 PM,7.08
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,3,961.008,333.479,,lunes,2020 Mar 09 02:15:00 PM,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,3,,,,viernes,2020 Mar 06 03:45:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,3,14.733,8.124,112.82,jueves,2020 Mar 05 03:30:00 PM,5.04
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2020,3,6.799,3.093,24.24,jueves,2020 Mar 05 10:00:00 PM,13.18
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,3,13.572,4.807,43.84,lunes,2020 Mar 30 08:45:00 PM,13.35
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,3,14.852,6.836,91.62,domingo,2020 Mar 22 07:00:00 PM,7.12
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,3,12.44,5.686,40.39,sábado,2020 Mar 14 07:30:00 PM,18.07
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,3,13.266,7.187,100.16,martes,2020 Mar 03 06:30:00 PM,5.25
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2020,3,2.942,987.0,26.14,miércoles,2020 Mar 04 07:30:00 PM,4.34
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2020,3,8.776,3.744,59.97,domingo,2020 Mar 08 08:15:00 PM,7.0
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2020,3,2.806,453.0,28.53,viernes,2020 Mar 20 08:45:00 PM,3.45
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,3,4.94,1.463,40.42,sábado,2020 Mar 28 06:45:00 PM,4.45
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,3,4.852,2.804,33.8,sábado,2020 Mar 28 07:45:00 PM,5.26
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,3,6.597,4.069,44.45,miércoles,2020 Mar 18 08:15:00 PM,5.48
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,3,5.044,1.744,75.9,martes,2020 Mar 03 07:00:00 PM,2.35
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2020,3,366.149,166.48,,lunes,2020 Mar 16 09:00:00 PM,15.5
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2020,3,194.503,82.121,596.99,sábado,2020 Mar 14 07:30:00 PM,15.09
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2020,3,47.621,13.704,124.78,viernes,2020 Mar 27 07:30:00 PM,18.02
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2020,3,593.08,175.23,,miércoles,2020 Mar 04 07:00:00 PM,23.46
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2020,3,61.366,25.605,140.0,lunes,2020 Mar 16 07:30:00 PM,23.39
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2020,3,133.948,64.294,365.64,sábado,2020 Mar 14 07:00:00 PM,20.57
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2020,3,189.549,85.173,434.54,jueves,2020 Mar 05 07:45:00 PM,20.18
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,3,94.386,35.707,231.57,miércoles,2020 Mar 25 06:45:00 PM,17.39
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,3,14.449,5.728,76.8,lunes,2020 Mar 09 07:30:00 PM,8.17
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,3,11.222,3.813,64.0,viernes,2020 Mar 20 08:15:00 PM,6.38
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2020,3,5.881,1.594,48.0,sábado,2020 Mar 28 08:15:00 PM,4.4
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2020,3,44.989,21.785,178.46,martes,2020 Mar 03 07:15:00 PM,11.51
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2020,3,5.456,2.011,76.0,viernes,2020 Mar 27 08:00:00 PM,3.57
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2020,3,62.0,28.0,4.76,domingo,2020 Mar 29 06:45:00 PM,0.33
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2020,3,241.53,80.172,493.86,sábado,2020 Mar 07 07:15:00 PM,23.54
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2020,3,1.588,361.0,51.36,domingo,2020 Mar 01 08:15:00 PM,1.12
27,CHOCÓ,27745,SIPÍ,27745000,SIPÍ (SIPÍ - CHOCO),2020,3,10.875,3.018,79.2,jueves,2020 Mar 12 07:15:00 PM,5.36
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2020,3,16.26,6.912,79.9,sábado,2020 Mar 14 07:45:00 PM,8.13
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2020,3,8.934,4.029,69.26,jueves,2020 Mar 26 08:00:00 PM,5.03
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2020,3,271.414,98.644,792.0,jueves,2020 Mar 05 08:15:00 PM,15.46
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2020,3,43.377,15.928,174.59,miércoles,2020 Mar 11 07:00:00 PM,10.52
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2020,3,,577.847,,miércoles,2020 Mar 04 06:15:00 PM,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,3,83.195,29.35,208.12,miércoles,2020 Mar 11 06:45:00 PM,18.44
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,3,28.515,12.349,229.68,lunes,2020 Mar 30 06:45:00 PM,5.47
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,3,91.439,33.165,177.6,martes,2020 Mar 03 07:15:00 PM,23.36
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,3,140.126,57.139,291.28,miércoles,2020 Mar 04 07:15:00 PM,23.4
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,3,18.583,9.308,105.6,martes,2020 Mar 31 08:15:00 PM,6.47
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2020,3,3.975,2.723,21.63,martes,2020 Mar 31 06:45:00 PM,6.55
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2020,3,16.234,3.888,96.0,sábado,2020 Mar 28 07:45:00 PM,6.42
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,3,5.352,1.313,67.07,martes,2020 Mar 10 08:00:00 PM,3.13
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2020,3,6.246,2.414,34.08,jueves,2020 Mar 19 07:15:00 PM,7.42
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,3,3.46,2.044,36.96,martes,2020 Mar 10 06:30:00 PM,5.04
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2020,3,5.653,1.305,35.1,viernes,2020 Mar 27 05:45:00 PM,7.11
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2020,3,4.133,812.0,21.46,lunes,2020 Mar 30 07:15:00 PM,7.09
52,NARIÑO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,3,6.651,2.071,44.47,viernes,2020 Mar 13 06:45:00 PM,5.46
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,3,8.473,1.544,55.2,sábado,2020 Mar 21 08:00:00 PM,6.14
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2020,3,21.146,12.534,92.0,sábado,2020 Mar 28 07:15:00 PM,10.08
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,3,3.753,1.337,17.12,martes,2020 Mar 31 06:30:00 PM,8.5
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2020,3,25.614,24.158,144.0,sábado,2020 Mar 28 07:00:00 PM,8.41
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696017,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),2020,3,6.109,3.029,38.92,miércoles,2020 Mar 25 07:30:00 PM,5.58
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,3,3.463,1.727,25.6,sábado,2020 Mar 28 08:45:00 PM,5.47
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,3,955.883,320.21,,martes,2020 Mar 17 02:30:00 PM,23.58
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,3,49.768,17.165,258.19,sábado,2020 Mar 21 07:30:00 PM,7.22
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,3,7.256,8.306,37.79,domingo,2020 Mar 01 11:30:00 PM,7.19
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,3,25.773,9.265,97.86,domingo,2020 Mar 15 06:45:00 PM,12.14
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2020,3,,384.47,2.676,miércoles,2020 Mar 18 12:00:00 AM,24.0
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,3,31.036,10.14,116.69,jueves,2020 Mar 19 06:30:00 PM,11.05
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,3,304.957,127.484,660.88,viernes,2020 Mar 06 06:45:00 PM,20.36
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,3,383.711,196.027,750.66,martes,2020 Mar 03 06:45:00 PM,24.0
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,3,24.368,12.827,128.3,miércoles,2020 Mar 18 07:30:00 PM,8.48
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,3,,841.122,,miércoles,2020 Mar 11 09:00:00 PM,24.0
